user_id,event_date,sessions,session_minutes,api_calls,tokens,tools_used,failed_requests,successful_requests,agent_runs,ide_plugin_sessions,is_weekend,spend_usd
u-2258,2024-01-24,2,24.22,170,92709,8,1,169,8,6,0,0.0
u-2258,2024-01-26,2,22.56,227,35095,7,3,224,9,3,0,0.0
u-2258,2024-01-28,0,0.0,0,0,1,0,0,0,0,1,0.0
u-2258,2024-01-29,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2258,2024-01-30,1,8.68,25,16234,6,2,23,3,1,0,0.0
u-2258,2024-01-31,0,0.0,0,0,2,0,0,0,0,0,0.0
u-2258,2024-02-01,3,43.93,260,29572,8,2,258,5,9,0,0.0
u-2258,2024-02-02,1,13.93,83,50411,7,2,81,3,2,0,0.0
u-2258,2024-02-03,0,0.0,0,0,1,0,0,0,0,1,0.0
u-2258,2024-02-05,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2258,2024-02-09,2,17.71,117,40625,5,2,115,1,5,0,0.0
u-2258,2024-02-10,3,26.32,75,46043,4,1,74,12,8,1,0.0
u-2258,2024-02-11,0,0.0,0,0,1,0,0,0,0,1,0.0
u-2258,2024-02-12,3,53.18,327,93377,5,0,327,8,2,0,0.0
u-2258,2024-02-13,1,14.21,104,57959,6,1,103,2,1,0,0.0
u-2258,2024-02-14,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2258,2024-02-16,2,30.88,123,28739,5,1,122,5,3,0,0.0
u-2258,2024-02-17,2,27.85,172,25878,6,4,168,10,7,1,0.0
u-2258,2024-02-21,4,65.88,414,81291,5,2,412,5,14,0,0.0
u-2258,2024-02-22,1,8.42,130,42406,6,2,128,4,2,0,0.0
u-2258,2024-02-23,2,29.41,173,93887,6,3,170,4,6,0,0.0
u-2258,2024-02-25,1,15.47,90,45090,9,3,87,1,3,1,0.0
u-2258,2024-02-26,2,35.97,172,53169,6,1,171,9,6,0,0.0
u-2258,2024-02-27,1,9.26,103,30074,4,1,102,4,0,0,0.0
u-2258,2024-02-29,1,17.14,89,46390,6,0,89,1,0,0,0.0
u-2259,2024-01-23,3,45.92,263,112730,7,1,262,2,1,0,4.65
u-2259,2024-01-24,0,0.0,0,0,2,0,0,0,0,0,0.41
u-2259,2024-01-26,0,0.0,0,0,1,0,0,0,0,0,0.31
u-2259,2024-01-27,3,46.97,112,26679,8,2,110,12,7,1,2.04
u-2259,2024-01-28,1,15.3,97,52095,7,0,97,3,3,1,0.94
u-2259,2024-01-29,0,0.0,0,0,1,0,0,0,0,0,0.31
u-2259,2024-01-30,3,33.19,313,76715,6,2,311,12,8,0,0.21
u-2259,2024-01-31,2,17.33,203,107946,8,2,201,3,1,0,3.03
u-2259,2024-02-03,1,9.0,61,33939,9,1,60,3,1,1,0.3
u-2259,2024-02-04,3,53.63,385,66024,9,2,383,7,11,1,6.01
u-2259,2024-02-06,0,0.0,0,0,1,0,0,0,0,0,0.36
u-2259,2024-02-07,2,31.48,49,11085,8,5,44,6,4,0,0.79
u-2259,2024-02-08,0,0.0,0,0,0,0,0,0,0,0,0.13
u-2259,2024-02-09,3,32.19,303,92701,7,2,301,3,8,0,1.43
u-2259,2024-02-10,3,30.66,90,12982,7,4,86,4,6,1,0.65
u-2259,2024-02-11,2,21.8,169,26264,6,1,168,4,2,1,1.83
u-2259,2024-02-12,3,49.62,158,92567,7,2,156,7,7,0,2.6
u-2259,2024-02-14,1,15.17,87,31879,8,2,85,3,3,0,0.89
u-2259,2024-02-17,2,32.4,73,18392,5,3,70,4,7,1,0.19
u-2259,2024-02-18,2,16.97,250,114070,7,0,250,1,1,1,2.19
u-2259,2024-02-19,0,0.0,0,0,1,0,0,0,0,0,0.38
u-2259,2024-02-20,0,0.0,0,0,1,0,0,0,0,0,0.3
u-2259,2024-02-21,3,39.32,326,218590,9,2,324,6,5,0,1.98
u-2259,2024-02-23,1,15.33,76,36864,9,1,75,1,2,0,0.69
u-2259,2024-02-25,0,0.0,0,0,2,0,0,0,0,1,0.09
u-2259,2024-02-26,1,10.89,23,13373,6,2,21,2,2,0,0.11
u-2259,2024-02-27,1,9.71,68,20756,6,1,67,2,2,0,0.77
u-2259,2024-03-01,1,14.01,53,6286,8,0,53,3,1,0,0.51
u-2259,2024-03-02,0,0.0,0,0,0,0,0,0,0,1,0.33
u-2260,2024-01-23,0,0.0,0,0,0,0,0,0,0,0,0.0
u-2260,2024-01-24,2,31.86,327,62878,10,0,327,12,1,0,0.0
u-2260,2024-01-25,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2260,2024-01-26,0,0.0,0,0,2,0,0,0,0,0,0.0
u-2260,2024-01-27,1,12.94,38,13252,8,2,36,4,2,1,0.0
u-2260,2024-01-28,3,27.81,427,58544,11,0,427,8,6,1,0.0
u-2260,2024-01-30,1,12.65,48,11918,11,2,46,5,1,0,0.0
u-2260,2024-01-31,2,34.56,198,53569,9,1,197,9,4,0,0.0
u-2260,2024-02-01,3,38.38,305,78560,7,0,305,5,7,0,0.0
u-2260,2024-02-02,2,21.9,242,65588,11,0,242,10,1,0,0.0
u-2260,2024-02-03,1,13.99,139,71882,12,0,139,2,3,1,0.0
u-2260,2024-02-04,2,16.82,240,150296,10,0,240,12,2,1,0.0
u-2260,2024-02-05,1,13.32,116,50385,9,1,115,5,3,0,0.0
u-2260,2024-02-06,1,14.37,126,56814,8,1,125,5,1,0,0.0
u-2260,2024-02-07,1,10.16,97,30821,10,1,96,6,0,0,0.0
u-2260,2024-02-08,4,47.91,517,186970,11,0,517,29,13,0,0.0
u-2260,2024-02-09,1,15.87,58,17197,9,0,58,5,1,0,0.0
u-2260,2024-02-10,4,59.05,314,74837,8,0,314,27,6,1,0.0
u-2260,2024-02-11,4,51.46,257,82983,9,0,257,17,13,1,0.0
u-2260,2024-02-12,1,12.92,96,64863,7,1,95,3,0,0,0.0
u-2260,2024-02-13,2,19.59,128,36244,6,1,127,9,4,0,0.0
u-2260,2024-02-14,2,27.59,211,59326,11,0,211,9,7,0,0.0
u-2260,2024-02-15,1,15.16,156,58791,7,0,156,6,1,0,0.0
u-2260,2024-02-16,3,45.72,167,33678,9,0,167,10,10,0,0.0
u-2260,2024-02-17,0,0.0,0,0,1,0,0,0,0,1,0.0
u-2260,2024-02-18,1,14.94,53,35406,10,0,53,4,3,1,0.0
u-2260,2024-02-19,0,0.0,0,0,2,0,0,0,0,0,0.0
u-2260,2024-02-20,4,47.04,405,272585,6,0,405,8,11,0,0.0
u-2260,2024-02-21,0,0.0,0,0,0,0,0,0,0,0,0.0
u-2260,2024-02-22,1,9.79,67,35206,10,0,67,5,3,0,0.0
u-2260,2024-02-23,4,65.07,155,88336,10,0,155,22,5,0,0.0
u-2260,2024-02-24,2,33.08,333,87618,6,0,333,2,6,1,0.0
u-2260,2024-02-25,4,48.83,482,78956,10,0,482,9,4,1,0.0
u-2260,2024-02-26,1,11.94,107,53238,9,0,107,6,0,0,0.0
u-2260,2024-02-28,3,40.24,389,40195,9,1,388,8,5,0,0.0
u-2260,2024-03-01,2,32.97,219,122561,7,1,218,6,7,0,0.0
u-2260,2024-03-02,2,34.51,166,92626,11,0,166,6,7,1,0.0
u-2261,2024-01-23,4,62.22,316,137627,8,1,315,20,14,0,0.0
u-2261,2024-01-24,0,0.0,0,0,2,0,0,0,0,0,0.0
u-2261,2024-01-25,1,17.24,48,16628,6,1,47,0,2,0,0.0
u-2261,2024-01-26,1,8.04,129,86338,10,0,129,1,3,0,0.0
u-2261,2024-01-27,3,49.8,176,35092,9,0,176,6,6,1,0.0
u-2261,2024-01-28,3,26.3,200,86917,6,0,200,17,7,1,0.0
u-2261,2024-01-30,1,9.85,81,19727,7,0,81,3,2,0,0.0
u-2261,2024-01-31,1,13.46,147,92406,8,0,147,2,1,0,0.0
u-2261,2024-02-01,3,53.2,466,277011,4,0,466,15,11,0,0.0
u-2261,2024-02-03,2,30.21,66,6955,4,0,66,3,1,1,0.0
u-2261,2024-02-04,0,0.0,0,0,0,0,0,0,0,1,0.0
u-2261,2024-02-05,1,11.35,114,57416,10,1,113,1,3,0,0.0
u-2261,2024-02-06,2,32.49,282,72903,7,0,282,9,4,0,0.0
u-2261,2024-02-07,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2261,2024-02-08,1,17.38,46,8234,7,1,45,5,0,0,0.0
u-2261,2024-02-09,2,35.33,55,10893,9,1,54,6,4,0,0.0
u-2261,2024-02-10,3,27.11,248,118363,9,0,248,9,2,1,0.0
u-2261,2024-02-11,1,12.01,70,34773,5,1,69,6,1,1,0.0
u-2261,2024-02-15,3,37.76,253,118042,8,1,252,11,2,0,0.0
u-2261,2024-02-16,2,25.63,179,75010,8,0,179,7,6,0,0.0
u-2261,2024-02-19,2,25.84,125,80538,9,3,122,5,2,0,0.0
u-2261,2024-02-20,1,17.01,140,42452,7,1,139,2,1,0,0.0
u-2261,2024-02-21,1,15.17,74,9531,9,0,74,4,3,0,0.0
u-2261,2024-02-22,3,46.14,204,32256,8,0,204,13,7,0,0.0
u-2261,2024-02-24,0,0.0,0,0,1,0,0,0,0,1,0.0
u-2261,2024-02-25,0,0.0,0,0,2,0,0,0,0,1,0.0
u-2261,2024-02-26,1,13.09,143,28596,9,2,141,5,1,0,0.0
u-2261,2024-02-28,0,0.0,0,0,0,0,0,0,0,0,0.0
u-2261,2024-02-29,2,23.2,130,29668,7,0,130,8,2,0,0.0
u-2261,2024-03-02,0,0.0,0,0,2,0,0,0,0,1,0.0
u-2262,2024-01-23,0,0.0,0,0,2,0,0,0,0,0,0.0
u-2262,2024-01-24,0,0.0,0,0,0,0,0,0,0,0,0.0
u-2262,2024-01-29,0,0.0,0,0,0,0,0,0,0,0,0.0
u-2262,2024-02-03,1,11.26,26,3850,2,2,24,0,3,1,0.0
u-2262,2024-02-05,0,0.0,0,0,0,0,0,0,0,0,0.0
u-2262,2024-02-10,0,0.0,0,0,2,0,0,0,0,1,0.0
u-2262,2024-02-11,0,0.0,0,0,0,0,0,0,0,1,0.0
u-2262,2024-02-13,0,0.0,0,0,0,0,0,0,0,0,0.0
u-2262,2024-02-15,0,0.0,0,0,0,0,0,0,0,0,0.0
u-2262,2024-02-17,1,12.08,60,19018,2,4,56,0,3,1,0.0
u-2262,2024-02-18,0,0.0,0,0,1,0,0,0,0,1,0.0
u-2262,2024-02-20,1,11.13,21,1928,2,2,19,0,2,0,0.0
u-2262,2024-02-22,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2262,2024-02-23,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2262,2024-02-25,0,0.0,0,0,2,0,0,0,0,1,0.0
u-2262,2024-02-27,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2262,2024-02-28,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2262,2024-03-01,0,0.0,0,0,2,0,0,0,0,0,0.0
u-2263,2024-01-23,1,12.47,46,15050,6,2,44,2,1,0,0.32
u-2263,2024-01-26,1,14.15,60,10734,6,1,59,3,1,0,1.49
u-2263,2024-01-27,0,0.0,0,0,2,0,0,0,0,1,0.38
u-2263,2024-01-30,1,14.13,91,22413,8,1,90,0,1,0,1.18
u-2263,2024-02-01,3,28.77,157,59296,9,4,153,15,2,0,2.55
u-2263,2024-02-02,3,36.83,128,87148,7,2,126,7,3,0,0.88
u-2263,2024-02-03,2,33.97,249,113454,7,2,247,1,3,1,1.06
u-2263,2024-02-04,2,28.78,249,128357,9,4,245,1,4,1,5.53
u-2263,2024-02-05,5,80.27,588,130875,8,1,587,4,16,0,13.87
u-2263,2024-02-06,1,13.14,48,9774,10,0,48,4,2,0,0.46
u-2263,2024-02-07,1,16.33,136,44064,7,3,133,4,1,0,1.06
u-2263,2024-02-09,2,33.01,227,75196,10,7,220,9,6,0,1.16
u-2263,2024-02-11,1,14.41,129,45637,9,0,129,2,3,1,0.72
u-2263,2024-02-12,7,113.93,401,168977,9,1,400,16,14,0,1.39
u-2263,2024-02-13,4,67.58,244,23011,10,1,243,10,9,0,4.31
u-2263,2024-02-15,3,33.6,104,35430,9,2,102,2,4,0,1.32
u-2263,2024-02-16,4,63.98,488,215695,10,3,485,12,9,0,4.31
u-2263,2024-02-17,0,0.0,0,0,1,0,0,0,0,1,0.17
u-2263,2024-02-18,2,16.85,207,19600,9,2,205,4,3,1,4.34
u-2263,2024-02-19,1,14.05,98,68354,10,1,97,3,3,0,1.54
u-2263,2024-02-20,0,0.0,0,0,1,0,0,0,0,0,0.11
u-2263,2024-02-21,1,9.71,90,23707,11,2,88,1,3,0,1.14
u-2263,2024-02-23,2,23.56,144,59766,11,1,143,1,1,0,2.14
u-2263,2024-02-24,1,11.29,137,12118,9,2,135,1,2,1,0.48
u-2263,2024-02-25,4,42.09,519,361358,12,0,519,8,4,1,7.27
u-2263,2024-02-26,2,32.82,181,71151,12,1,180,2,5,0,2.72
u-2263,2024-02-28,1,13.07,71,33367,9,0,71,3,3,0,0.77
u-2263,2024-02-29,1,12.12,58,5475,12,3,55,2,3,0,1.35
u-2263,2024-03-01,4,56.59,498,142939,9,0,498,14,8,0,5.93
u-2263,2024-03-02,2,28.69,280,157410,9,0,280,5,1,1,2.48
u-2264,2024-01-23,1,9.92,35,23744,8,0,35,5,1,0,0.0
u-2264,2024-01-24,0,0.0,0,0,2,0,0,0,0,0,0.0
u-2264,2024-01-25,0,0.0,0,0,0,0,0,0,0,0,0.0
u-2264,2024-01-26,1,16.86,140,20476,7,0,140,3,2,0,0.0
u-2264,2024-01-27,2,31.59,208,121688,10,0,208,12,6,1,0.0
u-2264,2024-01-28,0,0.0,0,0,2,0,0,0,0,1,0.0
u-2264,2024-01-29,2,24.18,271,151270,10,2,269,5,7,0,0.0
u-2264,2024-01-30,4,55.46,333,71985,9,0,333,11,10,0,0.0
u-2264,2024-01-31,0,0.0,0,0,0,0,0,0,0,0,0.0
u-2264,2024-02-01,1,11.58,36,16106,11,1,35,3,1,0,0.0
u-2264,2024-02-02,2,19.57,297,38386,10,0,297,3,4,0,0.0
u-2264,2024-02-03,2,27.31,55,13907,4,0,55,11,3,1,0.0
u-2264,2024-02-04,2,18.06,255,103808,10,0,255,8,2,1,0.0
u-2264,2024-02-05,1,14.48,29,19244,9,0,29,5,2,0,0.0
u-2264,2024-02-07,3,36.31,272,58833,11,0,272,7,2,0,0.0
u-2264,2024-02-08,1,9.8,73,34963,8,1,72,6,2,0,0.0
u-2264,2024-02-09,2,22.8,83,48346,9,0,83,8,5,0,0.0
u-2264,2024-02-10,2,34.33,327,100461,7,3,324,10,7,1,0.0
u-2264,2024-02-11,3,44.19,198,24019,9,0,198,19,11,1,0.0
u-2264,2024-02-12,1,12.01,48,20457,7,0,48,4,2,0,0.0
u-2264,2024-02-13,0,0.0,0,0,2,0,0,0,0,0,0.0
u-2264,2024-02-14,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2264,2024-02-15,2,22.24,232,81982,9,1,231,8,7,0,0.0
u-2264,2024-02-16,1,12.94,127,73695,9,0,127,4,3,0,0.0
u-2264,2024-02-17,6,72.93,762,61709,8,0,762,19,3,1,0.0
u-2264,2024-02-18,0,0.0,0,0,1,0,0,0,0,1,0.0
u-2264,2024-02-19,1,15.67,44,28024,7,0,44,2,3,0,0.0
u-2264,2024-02-20,2,18.59,252,168474,5,0,252,4,6,0,0.0
u-2264,2024-02-21,1,8.78,65,6492,10,1,64,2,1,0,0.0
u-2264,2024-02-22,3,46.7,445,60584,11,1,444,9,11,0,0.0
u-2264,2024-02-23,1,13.93,39,25802,10,1,38,3,1,0,0.0
u-2264,2024-02-24,1,17.09,83,25141,5,3,80,3,1,1,0.0
u-2264,2024-02-25,2,21.17,131,15756,7,1,130,6,4,1,0.0
u-2264,2024-02-26,0,0.0,0,0,2,0,0,0,0,0,0.0
u-2264,2024-02-27,1,15.9,66,11967,9,0,66,6,1,0,0.0
u-2264,2024-02-28,0,0.0,0,0,2,0,0,0,0,0,0.0
u-2264,2024-02-29,3,52.19,308,109631,7,1,307,2,9,0,0.0
u-2264,2024-03-01,2,21.89,282,138840,11,0,282,7,6,0,0.0
u-2264,2024-03-02,1,13.63,113,26754,7,0,113,4,2,1,0.0
u-2265,2024-01-23,3,32.08,412,237678,11,2,410,3,4,0,5.3
u-2265,2024-01-24,3,50.4,362,40005,7,1,361,9,11,0,4.8
u-2265,2024-01-25,2,30.6,84,17624,7,0,84,6,4,0,0.34
u-2265,2024-01-26,2,25.32,119,67042,9,0,119,4,1,0,1.53
u-2265,2024-01-27,2,18.76,132,74816,7,0,132,3,7,1,0.38
u-2265,2024-01-28,2,23.21,219,116956,10,1,218,5,5,1,1.12
u-2265,2024-01-29,3,41.51,358,202137,8,2,356,2,9,0,2.53
u-2265,2024-01-30,1,16.41,41,8708,4,1,40,1,3,0,0.29
u-2265,2024-02-01,1,10.46,146,29984,5,1,145,1,3,0,1.73
u-2265,2024-02-02,1,12.87,98,20679,8,2,96,4,1,0,1.04
u-2265,2024-02-04,2,28.23,60,38704,11,3,57,8,1,1,0.47
u-2265,2024-02-05,5,84.23,572,145279,8,2,570,11,10,0,5.17
u-2265,2024-02-06,0,0.0,0,0,0,0,0,0,0,0,0.22
u-2265,2024-02-07,4,61.09,191,98582,11,2,189,19,9,0,0.57
u-2265,2024-02-08,6,63.86,584,97737,7,1,583,34,13,0,4.41
u-2265,2024-02-09,3,31.78,113,67209,6,1,112,6,5,0,1.8
u-2265,2024-02-11,3,46.38,229,98876,7,1,228,13,11,1,0.47
u-2265,2024-02-12,1,12.05,28,8013,9,1,27,3,2,0,0.44
u-2265,2024-02-13,0,0.0,0,0,1,0,0,0,0,0,0.3
u-2265,2024-02-14,0,0.0,0,0,0,0,0,0,0,0,0.03
u-2265,2024-02-15,3,41.55,189,38680,8,1,188,10,6,0,3.27
u-2265,2024-02-16,2,30.64,209,115131,9,4,205,2,1,0,0.85
u-2265,2024-02-17,1,8.71,53,12891,9,2,51,1,3,1,0.51
u-2265,2024-02-18,3,48.73,214,31709,9,1,213,6,5,1,2.48
u-2265,2024-02-19,3,24.37,183,16530,7,4,179,8,2,0,3.57
u-2265,2024-02-20,2,16.11,252,162828,4,1,251,10,6,0,3.01
u-2265,2024-02-21,2,31.34,266,31158,7,0,266,7,6,0,0.51
u-2265,2024-02-22,0,0.0,0,0,2,0,0,0,0,0,0.29
u-2265,2024-02-24,1,12.4,35,5802,7,1,34,1,1,1,0.32
u-2265,2024-02-25,1,10.81,63,31441,7,0,63,1,3,1,1.03
u-2265,2024-02-26,2,16.68,116,42354,10,0,116,11,6,0,0.45
u-2265,2024-02-27,0,0.0,0,0,2,0,0,0,0,0,0.25
u-2265,2024-02-28,0,0.0,0,0,2,0,0,0,0,0,0.4
u-2265,2024-03-02,2,22.69,168,55984,9,0,168,10,4,1,2.88
u-2266,2024-01-23,1,12.07,109,14411,9,2,107,5,3,0,0.19
u-2266,2024-01-24,1,16.34,112,75084,12,1,111,7,3,0,0.07
u-2266,2024-01-25,4,60.78,513,335220,9,0,513,29,7,0,0.57
u-2266,2024-01-26,4,60.54,660,233947,8,0,660,10,14,0,0.75
u-2266,2024-01-27,2,26.47,300,79400,7,0,300,9,7,1,0.57
u-2266,2024-01-29,2,35.93,130,45469,6,0,130,4,4,0,0.23
u-2266,2024-01-30,3,29.62,153,28494,10,0,153,19,10,0,0.62
u-2266,2024-01-31,3,49.15,96,21607,10,0,96,12,10,0,0.64
u-2266,2024-02-01,4,41.9,437,284562,10,0,437,21,6,0,2.57
u-2266,2024-02-02,1,11.79,30,19439,9,1,29,4,2,0,0.11
u-2266,2024-02-03,4,67.14,273,60654,9,0,273,29,4,1,2.97
u-2266,2024-02-04,1,12.08,74,44113,10,1,73,2,1,1,0.06
u-2266,2024-02-05,1,10.41,95,56569,12,2,93,5,3,0,0.57
u-2266,2024-02-06,2,16.33,125,27705,11,1,124,2,2,0,1.3
u-2266,2024-02-07,3,42.29,245,92786,10,0,245,9,2,0,0.72
u-2266,2024-02-08,4,61.45,246,68396,12,0,246,23,14,0,2.2
u-2266,2024-02-09,2,29.53,173,19100,11,0,173,3,6,0,0.15
u-2266,2024-02-10,2,22.81,83,10578,11,0,83,7,7,1,0.51
u-2266,2024-02-11,2,32.24,203,48770,9,0,203,3,1,1,1.78
u-2266,2024-02-12,2,28.12,217,150672,7,0,217,1,2,0,2.43
u-2266,2024-02-13,3,29.04,444,221473,9,0,444,16,5,0,5.7
u-2266,2024-02-14,3,34.23,257,96473,10,1,256,18,8,0,2.06
u-2266,2024-02-15,2,16.44,176,55638,10,0,176,1,2,0,0.19
u-2266,2024-02-17,3,38.09,475,279709,12,0,475,11,11,1,3.17
u-2266,2024-02-18,2,25.0,105,50807,11,0,105,11,2,1,0.57
u-2266,2024-02-19,1,15.79,142,95843,8,1,141,6,3,0,0.92
u-2266,2024-02-20,0,0.0,0,0,2,0,0,0,0,0,0.02
u-2266,2024-02-21,6,48.13,397,219561,8,0,397,13,19,0,4.88
u-2266,2024-02-22,1,15.53,77,36783,9,1,76,4,1,0,0.88
u-2266,2024-02-23,4,42.72,371,109811,10,0,371,22,9,0,1.46
u-2266,2024-02-24,6,104.8,576,348035,8,0,576,28,7,1,4.82
u-2266,2024-02-25,2,26.82,129,87810,8,0,129,10,5,1,1.53
u-2266,2024-02-26,3,53.96,473,285111,10,0,473,5,8,0,3.16
u-2266,2024-02-27,0,0.0,0,0,2,0,0,0,0,0,0.01
u-2266,2024-02-28,2,20.27,240,156375,9,0,240,2,4,0,3.22
u-2266,2024-02-29,1,11.19,143,95405,11,1,142,5,1,0,0.85
u-2266,2024-03-01,0,0.0,0,0,0,0,0,0,0,0,0.06
u-2266,2024-03-02,0,0.0,0,0,0,0,0,0,0,1,0.09
u-2267,2024-01-23,1,14.45,112,64817,6,2,110,3,3,0,1.19
u-2267,2024-01-24,0,0.0,0,0,0,0,0,0,0,0,0.36
u-2267,2024-01-25,3,30.36,203,30184,7,1,202,2,2,0,0.86
u-2267,2024-01-26,1,13.94,126,83154,7,0,126,1,3,0,0.89
u-2267,2024-01-27,4,70.28,193,86384,4,1,192,15,10,1,1.22
u-2267,2024-01-28,2,30.26,222,63358,8,3,219,6,7,1,2.54
u-2267,2024-01-29,0,0.0,0,0,1,0,0,0,0,0,0.19
u-2267,2024-01-30,2,25.99,276,62910,6,1,275,6,3,0,1.99
u-2267,2024-01-31,0,0.0,0,0,1,0,0,0,0,0,0.3
u-2267,2024-02-02,2,33.09,247,88403,7,1,246,2,7,0,2.86
u-2267,2024-02-03,0,0.0,0,0,2,0,0,0,0,1,0.22
u-2267,2024-02-04,0,0.0,0,0,2,0,0,0,0,1,0.14
u-2267,2024-02-05,1,14.28,41,24713,9,0,41,3,2,0,0.42
u-2267,2024-02-06,0,0.0,0,0,1,0,0,0,0,0,0.35
u-2267,2024-02-07,1,11.51,116,53382,10,2,114,0,1,0,0.16
u-2267,2024-02-08,1,13.04,56,5067,8,0,56,2,2,0,0.11
u-2267,2024-02-09,1,10.73,136,15086,8,2,134,3,1,0,1.32
u-2267,2024-02-10,2,16.02,157,13950,5,0,157,10,2,1,2.12
u-2267,2024-02-11,2,30.42,101,45552,8,0,101,8,4,1,0.11
u-2267,2024-02-12,1,9.58,57,10899,7,0,57,1,2,0,0.58
u-2267,2024-02-13,0,0.0,0,0,1,0,0,0,0,0,0.15
u-2267,2024-02-14,0,0.0,0,0,0,0,0,0,0,0,0.2
u-2267,2024-02-16,0,0.0,0,0,1,0,0,0,0,0,0.24
u-2267,2024-02-17,1,11.34,25,15268,7,1,24,3,3,1,0.29
u-2267,2024-02-18,0,0.0,0,0,0,0,0,0,0,1,0.46
u-2267,2024-02-19,2,30.46,131,33371,8,0,131,4,5,0,0.16
u-2267,2024-02-21,0,0.0,0,0,2,0,0,0,0,0,0.23
u-2267,2024-02-22,1,15.27,133,20892,6,1,132,4,3,0,0.78
u-2267,2024-02-23,0,0.0,0,0,1,0,0,0,0,0,0.25
u-2267,2024-02-24,4,51.5,370,202312,7,0,370,6,3,1,1.91
u-2267,2024-02-25,1,12.17,73,37341,7,1,72,1,3,1,0.73
u-2267,2024-02-26,1,17.96,140,11325,7,1,139,3,2,0,1.78
u-2267,2024-02-27,1,10.94,83,9629,7,0,83,1,2,0,0.48
u-2267,2024-02-28,3,25.7,322,165695,5,1,321,11,8,0,3.45
u-2267,2024-02-29,1,12.11,68,26362,6,2,66,2,1,0,0.75
u-2267,2024-03-01,4,33.52,516,182126,5,0,516,9,13,0,0.38
u-2267,2024-03-02,1,14.9,55,19805,6,1,54,3,0,1,0.72
u-2268,2024-01-23,2,33.14,253,71328,7,0,253,7,6,0,0.0
u-2268,2024-01-24,1,15.08,140,31695,6,1,139,5,2,0,0.0
u-2268,2024-01-25,1,12.99,107,74184,8,1,106,4,2,0,0.0
u-2268,2024-01-26,2,31.62,178,83283,8,0,178,8,6,0,0.0
u-2268,2024-01-27,1,14.46,48,6039,7,0,48,2,0,1,0.0
u-2268,2024-01-28,3,46.22,220,32676,8,1,219,14,9,1,0.0
u-2268,2024-01-29,2,17.45,185,127929,10,0,185,4,1,0,0.0
u-2268,2024-01-30,3,30.81,127,18970,6,0,127,17,1,0,0.0
u-2268,2024-01-31,2,32.14,260,129820,10,1,259,5,7,0,0.0
u-2268,2024-02-01,0,0.0,0,0,0,0,0,0,0,0,0.0
u-2268,2024-02-02,1,10.06,106,45833,10,0,106,5,3,0,0.0
u-2268,2024-02-03,1,12.89,106,70846,5,2,104,5,0,1,0.0
u-2268,2024-02-04,1,16.93,117,36705,11,1,116,2,3,1,0.0
u-2268,2024-02-05,1,10.81,69,20614,8,0,69,5,3,0,0.0
u-2268,2024-02-06,3,33.94,309,112533,9,2,307,4,3,0,0.0
u-2268,2024-02-07,1,14.79,156,107885,11,0,156,2,0,0,0.0
u-2268,2024-02-08,1,14.8,128,33090,7,0,128,5,3,0,0.0
u-2268,2024-02-09,1,13.0,69,10484,7,1,68,3,0,0,0.0
u-2268,2024-02-10,2,24.33,274,114188,11,1,273,4,7,1,0.0
u-2268,2024-02-11,0,0.0,0,0,0,0,0,0,0,1,0.0
u-2268,2024-02-12,3,24.37,144,32932,8,0,144,16,9,0,0.0
u-2268,2024-02-13,2,26.04,243,125793,10,0,243,5,3,0,0.0
u-2268,2024-02-14,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2268,2024-02-15,1,10.87,54,16228,8,1,53,6,3,0,0.0
u-2268,2024-02-16,3,50.61,357,160124,7,1,356,4,4,0,0.0
u-2268,2024-02-17,0,0.0,0,0,2,0,0,0,0,1,0.0
u-2268,2024-02-18,1,9.76,121,59651,5,0,121,0,3,1,0.0
u-2268,2024-02-19,2,33.07,312,38476,8,1,311,2,6,0,0.0
u-2268,2024-02-20,2,26.41,131,37550,8,1,130,11,2,0,0.0
u-2268,2024-02-21,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2268,2024-02-23,4,46.95,212,56921,8,1,211,8,10,0,0.0
u-2268,2024-02-24,1,10.71,150,90706,8,0,150,1,1,1,0.0
u-2268,2024-02-26,1,11.49,87,60018,7,1,86,5,0,0,0.0
u-2268,2024-02-27,1,9.7,121,40379,9,2,119,3,2,0,0.0
u-2268,2024-02-28,3,40.41,452,289887,10,1,451,16,3,0,0.0
u-2268,2024-02-29,0,0.0,0,0,0,0,0,0,0,0,0.0
u-2268,2024-03-01,0,0.0,0,0,2,0,0,0,0,0,0.0
u-2268,2024-03-02,1,16.4,126,13449,8,1,125,6,1,1,0.0
u-2269,2024-01-24,0,0.0,0,0,1,0,0,0,0,0,0.0
u-2269,2024-01-25,2,22.85,173,17535,7,0,173,5,1,0,0.0
u-2269,2024-01-26,2,21.65,201,129475,5,1,200,4,3,0,0.0
u-2269,2024-01-28,0,0.0,0,0,0,0,0,0,0,1,0.0
